Provinsi,Tahun,Domisili,Tahap,Sekolah,Jurusan,Indikator,Nilai
Jakarta,2016,Dalam,3,SMAN 60,IPS,Terendah,79
Jakarta,2016,Dalam,3,SMAN 60,IPS,Tertinggi,88
Jakarta,2016,Dalam,3,SMAN 60,IPS,Rata-rata,82.29
Jakarta,2016,Dalam,3,SMAN 61,IPA,Terendah,0
Jakarta,2016,Dalam,3,SMAN 61,IPA,Tertinggi,0
Jakarta,2016,Dalam,3,SMAN 61,IPA,Rata-rata,0
Jakarta,2016,Dalam,3,SMAN 61,IPS,Terendah,89.5
Jakarta,2016,Dalam,3,SMAN 61,IPS,Tertinggi,89.5
Jakarta,2016,Dalam,3,SMAN 61,IPS,Rata-rata,89.5
Jakarta,2016,Dalam,3,SMAN 63,IPA,Terendah,0
Jakarta,2016,Dalam,3,SMAN 63,IPA,Tertinggi,0
Jakarta,2016,Dalam,3,SMAN 63,IPA,Rata-rata,0
Jakarta,2016,Dalam,3,SMAN 63,IPS,Terendah,73.75
Jakarta,2016,Dalam,3,SMAN 63,IPS,Tertinggi,76.25
Jakarta,2016,Dalam,3,SMAN 63,IPS,Rata-rata,74.63
Jakarta,2016,Dalam,3,SMAN 64,IPA,Terendah,76.75
Jakarta,2016,Dalam,3,SMAN 64,IPA,Tertinggi,78.25
Jakarta,2016,Dalam,3,SMAN 64,IPA,Rata-rata,77.5
Jakarta,2016,Dalam,3,SMAN 64,IPS,Terendah,75
Jakarta,2016,Dalam,3,SMAN 64,IPS,Tertinggi,78
Jakarta,2016,Dalam,3,SMAN 64,IPS,Rata-rata,76.5
Jakarta,2016,Dalam,3,SMAN 66,IPA,Terendah,79.25
Jakarta,2016,Dalam,3,SMAN 66,IPA,Tertinggi,87
Jakarta,2016,Dalam,3,SMAN 66,IPA,Rata-rata,83.13
Jakarta,2016,Dalam,3,SMAN 66,IPS,Terendah,0
Jakarta,2016,Dalam,3,SMAN 66,IPS,Tertinggi,0
Jakarta,2016,Dalam,3,SMAN 66,IPS,Rata-rata,0
Jakarta,2016,Dalam,3,SMAN 67,IPA,Terendah,84.25
Jakarta,2016,Dalam,3,SMAN 67,IPA,Tertinggi,87.63
Jakarta,2016,Dalam,3,SMAN 67,IPA,Rata-rata,85.94
Jakarta,2016,Dalam,3,SMAN 67,IPS,Terendah,79.88
Jakarta,2016,Dalam,3,SMAN 67,IPS,Tertinggi,87.13
Jakarta,2016,Dalam,3,SMAN 67,IPS,Rata-rata,82.03
Jakarta,2016,Dalam,3,SMAN 68,IPA,Terendah,92.63
Jakarta,2016,Dalam,3,SMAN 68,IPA,Tertinggi,93
Jakarta,2016,Dalam,3,SMAN 68,IPA,Rata-rata,92.83
Jakarta,2016,Dalam,3,SMAN 68,IPS,Terendah,0
Jakarta,2016,Dalam,3,SMAN 68,IPS,Tertinggi,0
Jakarta,2016,Dalam,3,SMAN 68,IPS,Rata-rata,0
Jakarta,2016,Dalam,3,SMAN 70,IPA,Terendah,88.25
Jakarta,2016,Dalam,3,SMAN 70,IPA,Tertinggi,91.5
Jakarta,2016,Dalam,3,SMAN 70,IPA,Rata-rata,89.8
Jakarta,2016,Dalam,3,SMAN 70,IPS,Terendah,84
Jakarta,2016,Dalam,3,SMAN 70,IPS,Tertinggi,86.13
Jakarta,2016,Dalam,3,SMAN 70,IPS,Rata-rata,85.06
Jakarta,2016,Dalam,3,SMAN 71,IPA,Terendah,0
Jakarta,2016,Dalam,3,SMAN 71,IPA,Tertinggi,0
Jakarta,2016,Dalam,3,SMAN 71,IPA,Rata-rata,0
Jakarta,2016,Dalam,3,SMAN 71,IPS,Terendah,86.5
Jakarta,2016,Dalam,3,SMAN 71,IPS,Tertinggi,86.5
Jakarta,2016,Dalam,3,SMAN 71,IPS,Rata-rata,86.5
Jakarta,2016,Dalam,3,SMAN 72,IPA,Terendah,78.38
Jakarta,2016,Dalam,3,SMAN 72,IPA,Tertinggi,78.38
Jakarta,2016,Dalam,3,SMAN 72,IPA,Rata-rata,78.38
Jakarta,2016,Dalam,3,SMAN 72,IPS,Terendah,72.88
Jakarta,2016,Dalam,3,SMAN 72,IPS,Tertinggi,77.25
Jakarta,2016,Dalam,3,SMAN 72,IPS,Rata-rata,75.09
Jakarta,2016,Dalam,3,SMAN 73,IPA,Terendah,0
Jakarta,2016,Dalam,3,SMAN 73,IPA,Tertinggi,0
Jakarta,2016,Dalam,3,SMAN 73,IPA,Rata-rata,0
Jakarta,2016,Dalam,3,SMAN 73,IPS,Terendah,72.75
Jakarta,2016,Dalam,3,SMAN 73,IPS,Tertinggi,72.75
Jakarta,2016,Dalam,3,SMAN 73,IPS,Rata-rata,72.75
Jakarta,2016,Dalam,3,SMAN 74,IPA,Terendah,0
Jakarta,2016,Dalam,3,SMAN 74,IPA,Tertinggi,0
Jakarta,2016,Dalam,3,SMAN 74,IPA,Rata-rata,0
Jakarta,2016,Dalam,3,SMAN 74,IPS,Terendah,78
Jakarta,2016,Dalam,3,SMAN 74,IPS,Tertinggi,78
Jakarta,2016,Dalam,3,SMAN 74,IPS,Rata-rata,78
Jakarta,2016,Dalam,3,SMAN 75,IPA,Terendah,0
Jakarta,2016,Dalam,3,SMAN 75,IPA,Tertinggi,0
Jakarta,2016,Dalam,3,SMAN 75,IPA,Rata-rata,0
Jakarta,2016,Dalam,3,SMAN 75,IPS,Terendah,82.63
Jakarta,2016,Dalam,3,SMAN 75,IPS,Tertinggi,82.63
Jakarta,2016,Dalam,3,SMAN 75,IPS,Rata-rata,82.63
Jakarta,2016,Dalam,3,SMAN 77,IPA,Terendah,86.88
Jakarta,2016,Dalam,3,SMAN 77,IPA,Tertinggi,87.75
Jakarta,2016,Dalam,3,SMAN 77,IPA,Rata-rata,87.31
Jakarta,2016,Dalam,3,SMAN 77,IPS,Terendah,85
Jakarta,2016,Dalam,3,SMAN 77,IPS,Tertinggi,85
Jakarta,2016,Dalam,3,SMAN 77,IPS,Rata-rata,85
Jakarta,2016,Dalam,3,SMAN 78,IPA,Terendah,92.5
Jakarta,2016,Dalam,3,SMAN 78,IPA,Tertinggi,92.5
Jakarta,2016,Dalam,3,SMAN 78,IPA,Rata-rata,92.5
Jakarta,2016,Dalam,3,SMAN 78,IPS,Terendah,0
Jakarta,2016,Dalam,3,SMAN 78,IPS,Tertinggi,0
Jakarta,2016,Dalam,3,SMAN 78,IPS,Rata-rata,0
Jakarta,2016,Dalam,3,SMAN 79,IPA,Terendah,74.88
Jakarta,2016,Dalam,3,SMAN 79,IPA,Tertinggi,77.38
Jakarta,2016,Dalam,3,SMAN 79,IPA,Rata-rata,75.72
Jakarta,2016,Dalam,3,SMAN 79,IPS,Terendah,74.5
Jakarta,2016,Dalam,3,SMAN 79,IPS,Tertinggi,75.5
Jakarta,2016,Dalam,3,SMAN 79,IPS,Rata-rata,74.98
Jakarta,2016,Dalam,3,SMAN 80,IPA,Terendah,0
Jakarta,2016,Dalam,3,SMAN 80,IPA,Tertinggi,0
Jakarta,2016,Dalam,3,SMAN 80,IPA,Rata-rata,0
Jakarta,2016,Dalam,3,SMAN 80,IPS,Terendah,76.75
Jakarta,2016,Dalam,3,SMAN 80,IPS,Tertinggi,77.5
Jakarta,2016,Dalam,3,SMAN 80,IPS,Rata-rata,77.13
Jakarta,2016,Dalam,3,SMAN 81,IPA,Terendah,92.38
Jakarta,2016,Dalam,3,SMAN 81,IPA,Tertinggi,93.25
Jakarta,2016,Dalam,3,SMAN 81,IPA,Rata-rata,92.81
Jakarta,2016,Dalam,3,SMAN 81,IPS,Terendah,0
Jakarta,2016,Dalam,3,SMAN 81,IPS,Tertinggi,0
Jakarta,2016,Dalam,3,SMAN 81,IPS,Rata-rata,0
Jakarta,2016,Dalam,3,SMAN 82,IPA,Terendah,83.75
Jakarta,2016,Dalam,3,SMAN 82,IPA,Tertinggi,86.13
Jakarta,2016,Dalam,3,SMAN 82,IPA,Rata-rata,84.94
Jakarta,2016,Dalam,3,SMAN 82,IPS,Terendah,77.25
Jakarta,2016,Dalam,3,SMAN 82,IPS,Tertinggi,80.75
Jakarta,2016,Dalam,3,SMAN 82,IPS,Rata-rata,78.28
Jakarta,2016,Dalam,3,SMAN 83,IPA,Terendah,73.88
Jakarta,2016,Dalam,3,SMAN 83,IPA,Tertinggi,73.88
Jakarta,2016,Dalam,3,SMAN 83,IPA,Rata-rata,73.88
Jakarta,2016,Dalam,3,SMAN 83,IPS,Terendah,71.38
Jakarta,2016,Dalam,3,SMAN 83,IPS,Tertinggi,74.75
Jakarta,2016,Dalam,3,SMAN 83,IPS,Rata-rata,72.25
Jakarta,2016,Dalam,3,SMAN 85,IPA,Terendah,86.75
Jakarta,2016,Dalam,3,SMAN 85,IPA,Tertinggi,92.63
Jakarta,2016,Dalam,3,SMAN 85,IPA,Rata-rata,88.79
Jakarta,2016,Dalam,3,SMAN 85,IPS,Terendah,92.88
Jakarta,2016,Dalam,3,SMAN 85,IPS,Tertinggi,92.88
Jakarta,2016,Dalam,3,SMAN 85,IPS,Rata-rata,92.88
Jakarta,2016,Dalam,3,SMAN 86,IPA,Terendah,0
Jakarta,2016,Dalam,3,SMAN 86,IPA,Tertinggi,0
Jakarta,2016,Dalam,3,SMAN 86,IPA,Rata-rata,0
Jakarta,2016,Dalam,3,SMAN 86,IPS,Terendah,75.25
Jakarta,2016,Dalam,3,SMAN 86,IPS,Tertinggi,75.25
Jakarta,2016,Dalam,3,SMAN 86,IPS,Rata-rata,75.25
Jakarta,2016,Dalam,3,SMAN 87,IPA,Terendah,77.63
Jakarta,2016,Dalam,3,SMAN 87,IPA,Tertinggi,79.38
Jakarta,2016,Dalam,3,SMAN 87,IPA,Rata-rata,78.46
Jakarta,2016,Dalam,3,SMAN 87,IPS,Terendah,75.5
Jakarta,2016,Dalam,3,SMAN 87,IPS,Tertinggi,75.5
Jakarta,2016,Dalam,3,SMAN 87,IPS,Rata-rata,75.5
Jakarta,2016,Dalam,3,SMAN 88,IPA,Terendah,0
Jakarta,2016,Dalam,3,SMAN 88,IPA,Tertinggi,0
Jakarta,2016,Dalam,3,SMAN 88,IPA,Rata-rata,0
Jakarta,2016,Dalam,3,SMAN 88,IPS,Terendah,75.75
Jakarta,2016,Dalam,3,SMAN 88,IPS,Tertinggi,75.75
Jakarta,2016,Dalam,3,SMAN 88,IPS,Rata-rata,75.75
Jakarta,2016,Dalam,3,SMAN 89,IPA,Terendah,0
Jakarta,2016,Dalam,3,SMAN 89,IPA,Tertinggi,0
Jakarta,2016,Dalam,3,SMAN 89,IPA,Rata-rata,0
Jakarta,2016,Dalam,3,SMAN 89,IPS,Terendah,72.5
Jakarta,2016,Dalam,3,SMAN 89,IPS,Tertinggi,73.63
Jakarta,2016,Dalam,3,SMAN 89,IPS,Rata-rata,73.06
Jakarta,2016,Dalam,3,SMAN 90,IPA,Terendah,78.88
Jakarta,2016,Dalam,3,SMAN 90,IPA,Tertinggi,81.5
Jakarta,2016,Dalam,3,SMAN 90,IPA,Rata-rata,80.19
Jakarta,2016,Dalam,3,SMAN 90,IPS,Terendah,76.88
Jakarta,2016,Dalam,3,SMAN 90,IPS,Tertinggi,77.38
Jakarta,2016,Dalam,3,SMAN 90,IPS,Rata-rata,77.13
Jakarta,2016,Dalam,3,SMAN 91,IPA,Terendah,91.25
Jakarta,2016,Dalam,3,SMAN 91,IPA,Tertinggi,91.25
Jakarta,2016,Dalam,3,SMAN 91,IPA,Rata-rata,91.25
Jakarta,2016,Dalam,3,SMAN 91,IPS,Terendah,79.88
Jakarta,2016,Dalam,3,SMAN 91,IPS,Tertinggi,79.88
Jakarta,2016,Dalam,3,SMAN 91,IPS,Rata-rata,79.88
Jakarta,2016,Dalam,3,SMAN 92,IPA,Terendah,74.38
Jakarta,2016,Dalam,3,SMAN 92,IPA,Tertinggi,74.38
Jakarta,2016,Dalam,3,SMAN 92,IPA,Rata-rata,74.38
Jakarta,2016,Dalam,3,SMAN 92,IPS,Terendah,72
Jakarta,2016,Dalam,3,SMAN 92,IPS,Tertinggi,72
Jakarta,2016,Dalam,3,SMAN 92,IPS,Rata-rata,72
Jakarta,2016,Dalam,3,SMAN 93,IPA,Terendah,0
Jakarta,2016,Dalam,3,SMAN 93,IPA,Tertinggi,0
Jakarta,2016,Dalam,3,SMAN 93,IPA,Rata-rata,0
Jakarta,2016,Dalam,3,SMAN 93,IPS,Terendah,75.13
Jakarta,2016,Dalam,3,SMAN 93,IPS,Tertinggi,75.13
Jakarta,2016,Dalam,3,SMAN 93,IPS,Rata-rata,75.13
Jakarta,2016,Dalam,3,SMAN 94,IPA,Terendah,72.38
Jakarta,2016,Dalam,3,SMAN 94,IPA,Tertinggi,72.38
Jakarta,2016,Dalam,3,SMAN 94,IPA,Rata-rata,72.38
Jakarta,2016,Dalam,3,SMAN 94,IPS,Terendah,71.5
Jakarta,2016,Dalam,3,SMAN 94,IPS,Tertinggi,71.88
Jakarta,2016,Dalam,3,SMAN 94,IPS,Rata-rata,71.69
Jakarta,2016,Dalam,3,SMAN 95,IPA,Terendah,72.5
Jakarta,2016,Dalam,3,SMAN 95,IPA,Tertinggi,72.5
Jakarta,2016,Dalam,3,SMAN 95,IPA,Rata-rata,72.5
Jakarta,2016,Dalam,3,SMAN 95,IPS,Terendah,0
Jakarta,2016,Dalam,3,SMAN 95,IPS,Tertinggi,0
Jakarta,2016,Dalam,3,SMAN 95,IPS,Rata-rata,0
Jakarta,2016,Dalam,3,SMAN 96,IPA,Terendah,72.5
Jakarta,2016,Dalam,3,SMAN 96,IPA,Tertinggi,74.63
Jakarta,2016,Dalam,3,SMAN 96,IPA,Rata-rata,73.56
Jakarta,2016,Dalam,3,SMAN 96,IPS,Terendah,0
Jakarta,2016,Dalam,3,SMAN 96,IPS,Tertinggi,0
Jakarta,2016,Dalam,3,SMAN 96,IPS,Rata-rata,0
Jakarta,2016,Dalam,3,SMAN 98,IPA,Terendah,79.13
Jakarta,2016,Dalam,3,SMAN 98,IPA,Tertinggi,82.88
Jakarta,2016,Dalam,3,SMAN 98,IPA,Rata-rata,81
Jakarta,2016,Dalam,3,SMAN 98,IPS,Terendah,77.88
Jakarta,2016,Dalam,3,SMAN 98,IPS,Tertinggi,77.88
Jakarta,2016,Dalam,3,SMAN 98,IPS,Rata-rata,77.88
Jakarta,2016,Dalam,3,SMAN 99,IPA,Terendah,84.88
Jakarta,2016,Dalam,3,SMAN 99,IPA,Tertinggi,84.88
Jakarta,2016,Dalam,3,SMAN 99,IPA,Rata-rata,84.88
Jakarta,2016,Dalam,3,SMAN 99,IPS,Terendah,81.63
Jakarta,2016,Dalam,3,SMAN 99,IPS,Tertinggi,81.88
Jakarta,2016,Dalam,3,SMAN 99,IPS,Rata-rata,81.75
Jakarta,2016,Dalam,3,SMAN 100,IPA,Terendah,76.88
Jakarta,2016,Dalam,3,SMAN 100,IPA,Tertinggi,79.63
Jakarta,2016,Dalam,3,SMAN 100,IPA,Rata-rata,78.25
Jakarta,2016,Dalam,3,SMAN 100,IPS,Terendah,0
Jakarta,2016,Dalam,3,SMAN 100,IPS,Tertinggi,0
Jakarta,2016,Dalam,3,SMAN 100,IPS,Rata-rata,0
Jakarta,2016,Dalam,3,SMAN 104,IPA,Terendah,76
Jakarta,2016,Dalam,3,SMAN 104,IPA,Tertinggi,79.63
Jakarta,2016,Dalam,3,SMAN 104,IPA,Rata-rata,77.81
Jakarta,2016,Dalam,3,SMAN 104,IPS,Terendah,75.13
Jakarta,2016,Dalam,3,SMAN 104,IPS,Tertinggi,75.13
Jakarta,2016,Dalam,3,SMAN 104,IPS,Rata-rata,75.13
Jakarta,2016,Dalam,3,SMAN 105,IPA,Terendah,79.88
Jakarta,2016,Dalam,3,SMAN 105,IPA,Tertinggi,80
Jakarta,2016,Dalam,3,SMAN 105,IPA,Rata-rata,79.94
Jakarta,2016,Dalam,3,SMAN 105,IPS,Terendah,79.75
Jakarta,2016,Dalam,3,SMAN 105,IPS,Tertinggi,79.75
Jakarta,2016,Dalam,3,SMAN 105,IPS,Rata-rata,79.75
Jakarta,2016,Dalam,3,SMAN 106,IPA,Terendah,76.88
Jakarta,2016,Dalam,3,SMAN 106,IPA,Tertinggi,77.75
Jakarta,2016,Dalam,3,SMAN 106,IPA,Rata-rata,77.31
Jakarta,2016,Dalam,3,SMAN 106,IPS,Terendah,74.38
Jakarta,2016,Dalam,3,SMAN 106,IPS,Tertinggi,75.5
Jakarta,2016,Dalam,3,SMAN 106,IPS,Rata-rata,75.08
Jakarta,2016,Dalam,3,SMAN 107,IPA,Terendah,82.5
Jakarta,2016,Dalam,3,SMAN 107,IPA,Tertinggi,82.5
Jakarta,2016,Dalam,3,SMAN 107,IPA,Rata-rata,82.5
Jakarta,2016,Dalam,3,SMAN 107,IPS,Terendah,73.5
Jakarta,2016,Dalam,3,SMAN 107,IPS,Tertinggi,74.25
Jakarta,2016,Dalam,3,SMAN 107,IPS,Rata-rata,73.88
Jakarta,2016,Dalam,3,SMAN 108,IPA,Terendah,74.75
Jakarta,2016,Dalam,3,SMAN 108,IPA,Tertinggi,74.75
Jakarta,2016,Dalam,3,SMAN 108,IPA,Rata-rata,74.75
Jakarta,2016,Dalam,3,SMAN 108,IPS,Terendah,73.88
Jakarta,2016,Dalam,3,SMAN 108,IPS,Tertinggi,74
Jakarta,2016,Dalam,3,SMAN 108,IPS,Rata-rata,73.94
Jakarta,2016,Dalam,3,SMAN 109,IPA,Terendah,80.13
Jakarta,2016,Dalam,3,SMAN 109,IPA,Tertinggi,81.13
Jakarta,2016,Dalam,3,SMAN 109,IPA,Rata-rata,80.5
Jakarta,2016,Dalam,3,SMAN 109,IPS,Terendah,78.63
Jakarta,2016,Dalam,3,SMAN 109,IPS,Tertinggi,80
Jakarta,2016,Dalam,3,SMAN 109,IPS,Rata-rata,79.31
Jakarta,2016,Dalam,3,SMAN 111,IPA,Terendah,71.88
Jakarta,2016,Dalam,3,SMAN 111,IPA,Tertinggi,74.5
Jakarta,2016,Dalam,3,SMAN 111,IPA,Rata-rata,73.19
Jakarta,2016,Dalam,3,SMAN 111,IPS,Terendah,71.13
Jakarta,2016,Dalam,3,SMAN 111,IPS,Tertinggi,73
Jakarta,2016,Dalam,3,SMAN 111,IPS,Rata-rata,71.83
Jakarta,2016,Dalam,3,SMAN 113,IPA,Terendah,82.13
Jakarta,2016,Dalam,3,SMAN 113,IPA,Tertinggi,82.13
Jakarta,2016,Dalam,3,SMAN 113,IPA,Rata-rata,82.13
Jakarta,2016,Dalam,3,SMAN 113,IPS,Terendah,0
Jakarta,2016,Dalam,3,SMAN 113,IPS,Tertinggi,0
Jakarta,2016,Dalam,3,SMAN 113,IPS,Rata-rata,0
Jakarta,2016,Dalam,3,SMAN 114,IPA,Terendah,73.13
Jakarta,2016,Dalam,3,SMAN 114,IPA,Tertinggi,73.13
Jakarta,2016,Dalam,3,SMAN 114,IPA,Rata-rata,73.13
Jakarta,2016,Dalam,3,SMAN 114,IPS,Terendah,70.88
Jakarta,2016,Dalam,3,SMAN 114,IPS,Tertinggi,71.88
Jakarta,2016,Dalam,3,SMAN 114,IPS,Rata-rata,71.25
Jakarta,2016,Dalam,3,SMAN 115,IPA,Terendah,71.75
Jakarta,2016,Dalam,3,SMAN 115,IPA,Tertinggi,71.75
Jakarta,2016,Dalam,3,SMAN 115,IPA,Rata-rata,71.75
Jakarta,2016,Dalam,3,SMAN 115,IPS,Terendah,73.75
Jakarta,2016,Dalam,3,SMAN 115,IPS,Tertinggi,73.75
Jakarta,2016,Dalam,3,SMAN 115,IPS,Rata-rata,73.75
Jakarta,2016,Luar,-,SMAN 1,IPA,Terendah,86
Jakarta,2016,Luar,-,SMAN 1,IPA,Tertinggi,90.63
Jakarta,2016,Luar,-,SMAN 1,IPA,Rata-rata,87.71
Jakarta,2016,Luar,-,SMAN 1,IPS,Terendah,80.88
Jakarta,2016,Luar,-,SMAN 1,IPS,Tertinggi,83
Jakarta,2016,Luar,-,SMAN 1,IPS,Rata-rata,81.77
Jakarta,2016,Luar,-,SMAN 2,IPA,Terendah,85.75
Jakarta,2016,Luar,-,SMAN 2,IPA,Tertinggi,89.25
Jakarta,2016,Luar,-,SMAN 2,IPA,Rata-rata,87.38
Jakarta,2016,Luar,-,SMAN 2,IPS,Terendah,81.25
Jakarta,2016,Luar,-,SMAN 2,IPS,Tertinggi,86.75
Jakarta,2016,Luar,-,SMAN 2,IPS,Rata-rata,83.63
Jakarta,2016,Luar,-,SMAN 3,IPA,Terendah,89.75
Jakarta,2016,Luar,-,SMAN 3,IPA,Tertinggi,92.38
Jakarta,2016,Luar,-,SMAN 3,IPA,Rata-rata,91.05
Jakarta,2016,Luar,-,SMAN 3,IPS,Terendah,86.5
Jakarta,2016,Luar,-,SMAN 3,IPS,Tertinggi,88.88
Jakarta,2016,Luar,-,SMAN 3,IPS,Rata-rata,87.27
Jakarta,2016,Luar,-,SMAN 4,IPA,Terendah,83.75
Jakarta,2016,Luar,-,SMAN 4,IPA,Tertinggi,85.88
Jakarta,2016,Luar,-,SMAN 4,IPA,Rata-rata,84.75
Jakarta,2016,Luar,-,SMAN 4,IPS,Terendah,80.25
Jakarta,2016,Luar,-,SMAN 4,IPS,Tertinggi,80.5
Jakarta,2016,Luar,-,SMAN 4,IPS,Rata-rata,80.38
Jakarta,2016,Luar,-,SMAN 5,IPA,Terendah,80.13
Jakarta,2016,Luar,-,SMAN 5,IPA,Tertinggi,86.25
Jakarta,2016,Luar,-,SMAN 5,IPA,Rata-rata,82.91
Jakarta,2016,Luar,-,SMAN 5,IPS,Terendah,75.13
Jakarta,2016,Luar,-,SMAN 5,IPS,Tertinggi,79.63
Jakarta,2016,Luar,-,SMAN 5,IPS,Rata-rata,77.21
Jakarta,2016,Luar,-,SMAN 6,IPA,Terendah,91.88
Jakarta,2016,Luar,-,SMAN 6,IPA,Tertinggi,93.63
Jakarta,2016,Luar,-,SMAN 6,IPA,Rata-rata,92.44
Jakarta,2016,Luar,-,SMAN 6,IPS,Terendah,88.5
Jakarta,2016,Luar,-,SMAN 6,IPS,Tertinggi,91.25
Jakarta,2016,Luar,-,SMAN 6,IPS,Rata-rata,89.48
Jakarta,2016,Luar,-,SMAN 7,IPA,Terendah,81
Jakarta,2016,Luar,-,SMAN 7,IPA,Tertinggi,83.5
Jakarta,2016,Luar,-,SMAN 7,IPA,Rata-rata,82.04
Jakarta,2016,Luar,-,SMAN 7,IPS,Terendah,80.63
Jakarta,2016,Luar,-,SMAN 7,IPS,Tertinggi,84
Jakarta,2016,Luar,-,SMAN 7,IPS,Rata-rata,82.13
Jakarta,2016,Luar,-,SMAN 8,IPA,Terendah,95.38
Jakarta,2016,Luar,-,SMAN 8,IPA,Tertinggi,97.75
Jakarta,2016,Luar,-,SMAN 8,IPA,Rata-rata,96.44
Jakarta,2016,Luar,-,SMAN 8,IPS,Terendah,92.75
Jakarta,2016,Luar,-,SMAN 8,IPS,Tertinggi,94.13
Jakarta,2016,Luar,-,SMAN 8,IPS,Rata-rata,93.44
Jakarta,2016,Luar,-,SMAN 9,IPA,Terendah,86.63
Jakarta,2016,Luar,-,SMAN 9,IPA,Tertinggi,89.88
Jakarta,2016,Luar,-,SMAN 9,IPA,Rata-rata,87.5
Jakarta,2016,Luar,-,SMAN 9,IPS,Terendah,83.13
Jakarta,2016,Luar,-,SMAN 9,IPS,Tertinggi,84.13
Jakarta,2016,Luar,-,SMAN 9,IPS,Rata-rata,83.65
Jakarta,2016,Luar,-,SMAN 10,IPA,Terendah,80.13
Jakarta,2016,Luar,-,SMAN 10,IPA,Tertinggi,84.38
Jakarta,2016,Luar,-,SMAN 10,IPA,Rata-rata,81.79
Jakarta,2016,Luar,-,SMAN 10,IPS,Terendah,75.38
Jakarta,2016,Luar,-,SMAN 10,IPS,Tertinggi,79.63
Jakarta,2016,Luar,-,SMAN 10,IPS,Rata-rata,76.93
Jakarta,2016,Luar,-,SMAN 11,IPA,Terendah,86.25
Jakarta,2016,Luar,-,SMAN 11,IPA,Tertinggi,88.5
Jakarta,2016,Luar,-,SMAN 11,IPA,Rata-rata,87.3
Jakarta,2016,Luar,-,SMAN 11,IPS,Terendah,80.5
Jakarta,2016,Luar,-,SMAN 11,IPS,Tertinggi,81.38
Jakarta,2016,Luar,-,SMAN 11,IPS,Rata-rata,80.98
Jakarta,2016,Luar,-,SMAN 12,IPA,Terendah,92
Jakarta,2016,Luar,-,SMAN 12,IPA,Tertinggi,94.63
Jakarta,2016,Luar,-,SMAN 12,IPA,Rata-rata,92.95
Jakarta,2016,Luar,-,SMAN 12,IPS,Terendah,86.63
Jakarta,2016,Luar,-,SMAN 12,IPS,Tertinggi,87.63
Jakarta,2016,Luar,-,SMAN 12,IPS,Rata-rata,87.2
Jakarta,2016,Luar,-,SMAN 13,IPA,Terendah,87.13
Jakarta,2016,Luar,-,SMAN 13,IPA,Tertinggi,94
Jakarta,2016,Luar,-,SMAN 13,IPA,Rata-rata,90.5
Jakarta,2016,Luar,-,SMAN 13,IPS,Terendah,81.63
Jakarta,2016,Luar,-,SMAN 13,IPS,Tertinggi,86
Jakarta,2016,Luar,-,SMAN 13,IPS,Rata-rata,84.13
Jakarta,2016,Luar,-,SMAN 14,IPA,Terendah,91.88
Jakarta,2016,Luar,-,SMAN 14,IPA,Tertinggi,94.88
Jakarta,2016,Luar,-,SMAN 14,IPA,Rata-rata,92.72
Jakarta,2016,Luar,-,SMAN 14,IPS,Terendah,86.88
Jakarta,2016,Luar,-,SMAN 14,IPS,Tertinggi,88.25
Jakarta,2016,Luar,-,SMAN 14,IPS,Rata-rata,87.38
Jakarta,2016,Luar,-,SMAN 15,IPA,Terendah,74.63
Jakarta,2016,Luar,-,SMAN 15,IPA,Tertinggi,78
Jakarta,2016,Luar,-,SMAN 15,IPA,Rata-rata,75.96
Jakarta,2016,Luar,-,SMAN 15,IPS,Terendah,72.38
Jakarta,2016,Luar,-,SMAN 15,IPS,Tertinggi,74.75
Jakarta,2016,Luar,-,SMAN 15,IPS,Rata-rata,73.2
Jakarta,2016,Luar,-,SMAN 16,IPA,Terendah,85.63
Jakarta,2016,Luar,-,SMAN 16,IPA,Tertinggi,86.75
Jakarta,2016,Luar,-,SMAN 16,IPA,Rata-rata,85.98
Jakarta,2016,Luar,-,SMAN 16,IPS,Terendah,82.5
Jakarta,2016,Luar,-,SMAN 16,IPS,Tertinggi,92.38
Jakarta,2016,Luar,-,SMAN 16,IPS,Rata-rata,84.85
Jakarta,2016,Luar,-,SMAN 17,IPA,Terendah,76
Jakarta,2016,Luar,-,SMAN 17,IPA,Tertinggi,80.5
Jakarta,2016,Luar,-,SMAN 17,IPA,Rata-rata,78.09
Jakarta,2016,Luar,-,SMAN 17,IPS,Terendah,75.38
Jakarta,2016,Luar,-,SMAN 17,IPS,Tertinggi,78.88
Jakarta,2016,Luar,-,SMAN 17,IPS,Rata-rata,76.85
Jakarta,2016,Luar,-,SMAN 18,IPA,Terendah,75
Jakarta,2016,Luar,-,SMAN 18,IPA,Tertinggi,84.25
Jakarta,2016,Luar,-,SMAN 18,IPA,Rata-rata,78.48
Jakarta,2016,Luar,-,SMAN 18,IPS,Terendah,70.88
Jakarta,2016,Luar,-,SMAN 18,IPS,Tertinggi,75.25
Jakarta,2016,Luar,-,SMAN 18,IPS,Rata-rata,72.43
Jakarta,2016,Luar,-,SMAN 19,IPA,Terendah,78.13
Jakarta,2016,Luar,-,SMAN 19,IPA,Tertinggi,82.63
Jakarta,2016,Luar,-,SMAN 19,IPA,Rata-rata,80.91
Jakarta,2016,Luar,-,SMAN 19,IPS,Terendah,74.88
Jakarta,2016,Luar,-,SMAN 19,IPS,Tertinggi,75.38
Jakarta,2016,Luar,-,SMAN 19,IPS,Rata-rata,75.15
